userName,review,at,rating,date,bank,source
Sal A.,It demands to disable developer option.,2024-06-27 16:09:58,1,2024-06-27,BOA,Google Play
habtamu soressa,"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",2024-06-26 15:45:58,1,2024-06-26,BOA,Google Play
Never give App,Open Open service,2024-06-25 21:57:45,5,2024-06-25,BOA,Google Play
Ahmed Mohammed,አፑ በጣም አስቸጋሪ ሆኗል,2024-06-25 09:10:14,1,2024-06-25,BOA,Google Play
Seid Kasawu,ok,2024-06-24 20:12:38,1,2024-06-24,BOA,Google Play
Yonatan Adane,Its not working.,2024-06-24 07:43:07,1,2024-06-24,BOA,Google Play
yonas sharew,"Riddled with crashes, cant use it anymore. Very frustrating!",2024-06-20 11:18:55,1,2024-06-20,BOA,Google Play
Apostle Jabez,Always error occured. The worst app ever,2024-06-20 10:19:22,1,2024-06-20,BOA,Google Play
fikresilase adane,ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ App.... ዛግግግ ነው ያረገኝ 😡😡😡,2024-06-20 06:17:22,1,2024-06-20,BOA,Google Play
Blen Mike,Excellent service,2024-06-18 23:11:59,5,2024-06-18,BOA,Google Play
Atlas Business Portal,It's not convenient,2024-06-17 13:59:56,1,2024-06-17,BOA,Google Play
Husen,meskelu Metku,2024-06-17 11:10:40,5,2024-06-17,BOA,Google Play
Aymen Getachew,Verry nice,2024-06-17 10:05:26,5,2024-06-17,BOA,Google Play
Yared Seyoum,It has become the most unreliable mibile banking app ever.,2024-06-16 08:23:01,1,2024-06-16,BOA,Google Play
netsanet meseret,Good,2024-06-14 14:17:50,5,2024-06-14,BOA,Google Play
soja,"አኘልኬሽኑ በሁሉም ነገር ጥሩ ነዉ,ነገር ግን Network በጣም ነዉ እሚያስቸገረው",2024-06-13 10:20:15,2,2024-06-13,BOA,Google Play
Teshome Regassa,The poorest mobile banking I have seen in the industry. Is not stable to login and post transactions. Is not attractive. Error reports frequently.,2024-06-13 09:42:15,5,2024-06-13,BOA,Google Play
Christian Deksisa,👍👍👍,2024-06-12 07:29:59,5,2024-06-12,BOA,Google Play
Nathan T,Really Bank,2024-06-11 23:58:51,5,2024-06-11,BOA,Google Play
Paul ching jock,I like the the bank of Abyssinia is the best first bank of Ethiopia,2024-06-11 11:38:38,1,2024-06-11,BOA,Google Play
Bereket Gintamo,The app is not good need a few work,2024-06-11 11:09:00,3,2024-06-11,BOA,Google Play
Epheson Timotewos,"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",2024-06-11 05:19:35,1,2024-06-11,BOA,Google Play
betreab argaw,"Unreliable, expensive service. Most of the time, it is not working. Sometimes, it will take more than a day to complete transactions and charges more for this unworthy service. I will not recommend this bank app to anyone.",2024-06-10 20:09:57,1,2024-06-10,BOA,Google Play
Yohannes Temtime,The worst app,2024-06-10 14:38:06,1,2024-06-10,BOA,Google Play
kasahun gawo,excellent service,2024-06-10 08:05:49,5,2024-06-10,BOA,Google Play
Samuel Nigatu,You are beutiful,2024-06-09 08:04:29,5,2024-06-09,BOA,Google Play
warsame mahamoud,Good 👍,2024-06-07 00:52:31,5,2024-06-07,BOA,Google Play
Sebahudin Abureyan,The best app,2024-06-06 15:09:23,5,2024-06-06,BOA,Google Play
Alexander Abebe,አይሰራም አፑ ለምንድነው,2024-06-06 13:05:14,1,2024-06-06,BOA,Google Play
Sewlesew Biruu,Awful,2024-06-06 11:54:25,1,2024-06-06,BOA,Google Play
Meron Eshetu,Developer option to be off really,2024-06-06 09:51:45,1,2024-06-06,BOA,Google Play
Amanuel Kelelom,Good app boa,2024-06-06 09:45:26,5,2024-06-06,BOA,Google Play
Mukemil Rahmeto,I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,2024-06-06 09:20:54,1,2024-06-06,BOA,Google Play
Belew Chebud,"Worest app, it cannot be downloaded",2024-06-05 15:59:58,2,2024-06-05,BOA,Google Play
Besu Dana,😭😭😭😭😭😭😭,2024-06-05 01:16:34,1,2024-06-05,BOA,Google Play
DARE_RAYA_SWAIN,slow only some times the wey it is veary nice app,2024-06-04 22:26:08,5,2024-06-04,BOA,Google Play
Khadar Shakir,ok yes,2024-06-04 20:05:49,5,2024-06-04,BOA,Google Play
YOKAHIN,The worst mobile banking app,2024-06-04 16:31:21,1,2024-06-04,BOA,Google Play
DAWIT FELEKE,It's nice apps,2024-06-04 07:41:53,1,2024-06-04,BOA,Google Play
Biruk Addisu,Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,2024-06-03 20:56:20,1,2024-06-03,BOA,Google Play
Berhanu Tarekegn,Excited by your service,2024-06-02 11:27:50,5,2024-06-02,BOA,Google Play
Nuhfahad Abdelkader,Kerfafa new,2024-06-01 20:52:18,1,2024-06-01,BOA,Google Play
Hikma Abdella,ABDU MUDESR,2024-06-01 19:57:38,2,2024-06-01,BOA,Google Play
seid ibnu ayub,Ok,2024-05-31 19:06:04,5,2024-05-31,BOA,Google Play
Bethel Sileshi,"The worst mobile banking app! It doesn't load (seems like with the perfect WiFi and data connection it still manages to have network issues), when you finally get into the app, it makes it so hard more than it should be to send money.",2024-05-31 16:55:46,1,2024-05-31,BOA,Google Play
almu Ogeza,Excellent,2024-05-31 16:22:21,5,2024-05-31,BOA,Google Play
Fikadu Adimasu,It is Good to save time 👌👌,2024-05-31 09:39:47,3,2024-05-31,BOA,Google Play
Ermi,"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",2024-05-29 21:34:12,1,2024-05-29,BOA,Google Play
yayneshet megistu,What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,2024-05-29 15:45:37,1,2024-05-29,BOA,Google Play
Seid Ahmed,Ayseram,2024-05-28 18:42:46,1,2024-05-28,BOA,Google Play
NEW DAY,Worst banking app ever,2024-05-28 18:07:28,1,2024-05-28,BOA,Google Play
Arga Kasu,not bad,2024-05-26 18:32:13,1,2024-05-26,BOA,Google Play
